Commit Hash,Commit Message,Commit Date,Author,Test File,Implementation File,Type
e0890d0a79372be9c74b6d3f9314d693a89d255c,"ZOOKEEPER-4697: Add Builder to construct ZooKeeper and ZooKeeperAdmin (#2001)

* ZOOKEEPER-4697: Add Builder to construct ZooKeeper and its derivations

Currently, there are 10 constructor variants for `ZooKeeper` and 4 for
`ZooKeeperAdmin`. It is enough for us to resort to a builder.

The `build` method throws `IOException` to make it a drop-in replacement
of existing constructors of `ZooKeeper`.

This pr also unify body of `ZooKeeper` constructor to one. Previously,
there are diverged to two. One has `sessionId` and `sessionPasswd`, and
another doesn't have. This pr uses `sessionId == 0` to differentiate the
two as it is used in server side to differentiate session create and
reconnect.

* Restrict Builder to only ZooKeeper and ZooKeeperAdmin",2023-09-02 17:49:21,Kezhu Wang,ClientCnxnSocketFragilityTest.java,ClientCnxnSocketFragility.java,Not TDD
e0890d0a79372be9c74b6d3f9314d693a89d255c,"ZOOKEEPER-4697: Add Builder to construct ZooKeeper and ZooKeeperAdmin (#2001)

* ZOOKEEPER-4697: Add Builder to construct ZooKeeper and its derivations

Currently, there are 10 constructor variants for `ZooKeeper` and 4 for
`ZooKeeperAdmin`. It is enough for us to resort to a builder.

The `build` method throws `IOException` to make it a drop-in replacement
of existing constructors of `ZooKeeper`.

This pr also unify body of `ZooKeeper` constructor to one. Previously,
there are diverged to two. One has `sessionId` and `sessionPasswd`, and
another doesn't have. This pr uses `sessionId == 0` to differentiate the
two as it is used in server side to differentiate session create and
reconnect.

* Restrict Builder to only ZooKeeper and ZooKeeperAdmin",2023-09-02 17:49:21,Kezhu Wang,ClientRequestTimeoutTest.java,ClientRequestTimeout.java,Not TDD
e0890d0a79372be9c74b6d3f9314d693a89d255c,"ZOOKEEPER-4697: Add Builder to construct ZooKeeper and ZooKeeperAdmin (#2001)

* ZOOKEEPER-4697: Add Builder to construct ZooKeeper and its derivations

Currently, there are 10 constructor variants for `ZooKeeper` and 4 for
`ZooKeeperAdmin`. It is enough for us to resort to a builder.

The `build` method throws `IOException` to make it a drop-in replacement
of existing constructors of `ZooKeeper`.

This pr also unify body of `ZooKeeper` constructor to one. Previously,
there are diverged to two. One has `sessionId` and `sessionPasswd`, and
another doesn't have. This pr uses `sessionId == 0` to differentiate the
two as it is used in server side to differentiate session create and
reconnect.

* Restrict Builder to only ZooKeeper and ZooKeeperAdmin",2023-09-02 17:49:21,Kezhu Wang,ZooKeeperBuilderTest.java,ZooKeeperBuilder.java,Mixed
b31f776471fef79ab161f416d58367bdffaf37a9,ZOOKEEPER-2623: Fix database corruption caused by quorum check (#1988),2023-09-10 22:36:37,Kezhu Wang,CheckTest.java,Check.java,Not TDD
f42c01de73867ffbc12707b3e9f9cd7f847fe462,"ZOOKEEPER-838: Move chroot from ClientCnxn to ZooKeeper (#2065)

This enables possibility for future that multiple `ZooKeeper` instances root at different paths and share same session.

This also fix bugs due to eager chroot stripping in `ClientCnxn`:

* Previously, in chroot ""/zoo"", client could lose connection due to delivering events for abnormal path ""keeper/config"". This path is constructed by eager chroot striping for path ""/zookeeper/config"" from events for `getConfig`. See ZOOKEEPER-4742.
* Previously, in chroot ""/zookeeper"" or ""/zookeeper/config"", watching through `getConfig` receive no event as `getConfig` register watcher in path ""/zookeeper/config"". But the path get stripped to ""/config"" or ""/"" before event delivery. See ZOOKEEPER-4601.

Co-authored-by: tison <wander4096@gmail.com>",2023-09-24 11:04:45,Kezhu Wang,ClientCnxnSocketFragilityTest.java,ClientCnxnSocketFragility.java,Not TDD
f42c01de73867ffbc12707b3e9f9cd7f847fe462,"ZOOKEEPER-838: Move chroot from ClientCnxn to ZooKeeper (#2065)

This enables possibility for future that multiple `ZooKeeper` instances root at different paths and share same session.

This also fix bugs due to eager chroot stripping in `ClientCnxn`:

* Previously, in chroot ""/zoo"", client could lose connection due to delivering events for abnormal path ""keeper/config"". This path is constructed by eager chroot striping for path ""/zookeeper/config"" from events for `getConfig`. See ZOOKEEPER-4742.
* Previously, in chroot ""/zookeeper"" or ""/zookeeper/config"", watching through `getConfig` receive no event as `getConfig` register watcher in path ""/zookeeper/config"". But the path get stripped to ""/config"" or ""/"" before event delivery. See ZOOKEEPER-4601.

Co-authored-by: tison <wander4096@gmail.com>",2023-09-24 11:04:45,Kezhu Wang,ClientReconnectTest.java,ClientReconnect.java,Not TDD
f42c01de73867ffbc12707b3e9f9cd7f847fe462,"ZOOKEEPER-838: Move chroot from ClientCnxn to ZooKeeper (#2065)

This enables possibility for future that multiple `ZooKeeper` instances root at different paths and share same session.

This also fix bugs due to eager chroot stripping in `ClientCnxn`:

* Previously, in chroot ""/zoo"", client could lose connection due to delivering events for abnormal path ""keeper/config"". This path is constructed by eager chroot striping for path ""/zookeeper/config"" from events for `getConfig`. See ZOOKEEPER-4742.
* Previously, in chroot ""/zookeeper"" or ""/zookeeper/config"", watching through `getConfig` receive no event as `getConfig` register watcher in path ""/zookeeper/config"". But the path get stripped to ""/config"" or ""/"" before event delivery. See ZOOKEEPER-4601.

Co-authored-by: tison <wander4096@gmail.com>",2023-09-24 11:04:45,Kezhu Wang,ClientRequestTimeoutTest.java,ClientRequestTimeout.java,Not TDD
f42c01de73867ffbc12707b3e9f9cd7f847fe462,"ZOOKEEPER-838: Move chroot from ClientCnxn to ZooKeeper (#2065)

This enables possibility for future that multiple `ZooKeeper` instances root at different paths and share same session.

This also fix bugs due to eager chroot stripping in `ClientCnxn`:

* Previously, in chroot ""/zoo"", client could lose connection due to delivering events for abnormal path ""keeper/config"". This path is constructed by eager chroot striping for path ""/zookeeper/config"" from events for `getConfig`. See ZOOKEEPER-4742.
* Previously, in chroot ""/zookeeper"" or ""/zookeeper/config"", watching through `getConfig` receive no event as `getConfig` register watcher in path ""/zookeeper/config"". But the path get stripped to ""/config"" or ""/"" before event delivery. See ZOOKEEPER-4601.

Co-authored-by: tison <wander4096@gmail.com>",2023-09-24 11:04:45,Kezhu Wang,ConfigWatcherPathTest.java,ConfigWatcherPath.java,Not TDD
f42c01de73867ffbc12707b3e9f9cd7f847fe462,"ZOOKEEPER-838: Move chroot from ClientCnxn to ZooKeeper (#2065)

This enables possibility for future that multiple `ZooKeeper` instances root at different paths and share same session.

This also fix bugs due to eager chroot stripping in `ClientCnxn`:

* Previously, in chroot ""/zoo"", client could lose connection due to delivering events for abnormal path ""keeper/config"". This path is constructed by eager chroot striping for path ""/zookeeper/config"" from events for `getConfig`. See ZOOKEEPER-4742.
* Previously, in chroot ""/zookeeper"" or ""/zookeeper/config"", watching through `getConfig` receive no event as `getConfig` register watcher in path ""/zookeeper/config"". But the path get stripped to ""/config"" or ""/"" before event delivery. See ZOOKEEPER-4601.

Co-authored-by: tison <wander4096@gmail.com>",2023-09-24 11:04:45,Kezhu Wang,ChrootTest.java,Chroot.java,Mixed
5823a3f78b3ae032385a8b6f7b7594b44cf3a25a,"ZOOKEEPER-4743: Increase data version once more when going back to -1 from Integer.MIN_VALUE (#2064)

Co-authored-by: zhaohaiyuan <zhaohaiyuan@meituan.com>
Co-authored-by: tison <wander4096@gmail.com>",2023-09-30 12:22:21,zhaohaidao,PrepRequestProcessorTest.java,PrepRequestProcessor.java,Mixed
6cae2cded2a6feeeea886a0f31f4f98450353340,"ZOOKEEPER-4415: Added TLSv1.3 support to server (#1919)

* ZOOKEEPER-4415: Added TLSv1.3 support to server

Enable TLSv1.3 when server is running on JDK that supports it.

 - Select TLSv1.3 as default protocol.
 - Include both TLSv1.2 and TLSv1.3 as default enabled protocols.
 - Include TLSv1.3 ciphers in default ciphers.

Signed-off-by: Tero Saarni <tero.saarni@est.tech>

* Fixed checkstyle errors

Signed-off-by: Tero Saarni <tero.saarni@est.tech>

---------

Signed-off-by: Tero Saarni <tero.saarni@est.tech>",2023-10-02 12:49:19,Tero Saarni,X509UtilTest.java,X509Util.java,Mixed
e2070bed85d8b0c98a5a0045bf92421f473c412e,"ZOOKEEPER-4753: zookeeper-server: Improvement: Explicit handling of DIGEST-MD5 vs GSSAPI in quorum auth

Before this, the SASL-based quorum authorizer did not explicitly
distinguish between the DIGEST-MD5 and GSSAPI mechanisms: it was
simply relying on NameCallback and PasswordCallback for authentication
with the former and examining Kerberos principals in AuthorizeCallback
for the latter.

It turns out that some SASL/DIGEST-MD5 configurations cause
authentication and authorization IDs not to match the expected format,
and the DIGEST-MD5-based portions of the quorum test suite to fail
with obscure errors.  (They can be traced to failures to join the
quorum, but only by looking into detailed logs.)

This patch uses the login module name to determine whether DIGEST-MD5
or GSSAPI is used, and relaxes the authentication ID check for the
former.  As a cleanup, it keeps the password-based credential map
empty when Kerberos principals are expected.  It finally adapts a
test, and adds a new one, ensuring ""weirdly-shaped"" credentials only
cause authentication failures in the GSSAPI case.",2023-10-03 14:55:47,Damien Diederen,QuorumKerberosAuthTest.java,QuorumKerberosAuth.java,Not TDD
e2070bed85d8b0c98a5a0045bf92421f473c412e,"ZOOKEEPER-4753: zookeeper-server: Improvement: Explicit handling of DIGEST-MD5 vs GSSAPI in quorum auth

Before this, the SASL-based quorum authorizer did not explicitly
distinguish between the DIGEST-MD5 and GSSAPI mechanisms: it was
simply relying on NameCallback and PasswordCallback for authentication
with the former and examining Kerberos principals in AuthorizeCallback
for the latter.

It turns out that some SASL/DIGEST-MD5 configurations cause
authentication and authorization IDs not to match the expected format,
and the DIGEST-MD5-based portions of the quorum test suite to fail
with obscure errors.  (They can be traced to failures to join the
quorum, but only by looking into detailed logs.)

This patch uses the login module name to determine whether DIGEST-MD5
or GSSAPI is used, and relaxes the authentication ID check for the
former.  As a cleanup, it keeps the password-based credential map
empty when Kerberos principals are expected.  It finally adapts a
test, and adds a new one, ensuring ""weirdly-shaped"" credentials only
cause authentication failures in the GSSAPI case.",2023-10-03 14:55:47,Damien Diederen,QuorumKerberosHostBasedAuthTest.java,QuorumKerberosHostBasedAuth.java,Not TDD
ddb4e941381eb68f375ba7baef545e61d300569f,Disable ClientSSLTest for s390x only (#2057),2023-10-05 11:36:35,vibhutisawant,ClientSSLTest.java,ClientSSL.java,Not TDD
dc99bd75fe495c9ef2718fb1a10e175a23fb38d4,ZOOKEEPER-2623: [ADDENDUM] Fix flaky CheckTest::testCluster (#2067),2023-10-17 13:06:10,Kezhu Wang,CheckTest.java,Check.java,Not TDD
75d0a0a850352743e584f78321cf7c51417f46f8,ZOOKEEPER-4768: Fix flaky test org.apache.zookeeper.metrics.prometheus.ExportJvmInfoTest#exportInfo (#2087),2023-11-02 12:09:44,萧易客,ExportJvmInfoTest.java,ExportJvmInfo.java,Not TDD
75d0a0a850352743e584f78321cf7c51417f46f8,ZOOKEEPER-4768: Fix flaky test org.apache.zookeeper.metrics.prometheus.ExportJvmInfoTest#exportInfo (#2087),2023-11-02 12:09:44,萧易客,PrometheusMetricsProviderConfigTest.java,PrometheusMetricsProviderConfig.java,Not TDD
75d0a0a850352743e584f78321cf7c51417f46f8,ZOOKEEPER-4768: Fix flaky test org.apache.zookeeper.metrics.prometheus.ExportJvmInfoTest#exportInfo (#2087),2023-11-02 12:09:44,萧易客,PrometheusMetricsProviderTest.java,PrometheusMetricsProvider.java,Not TDD
75d0a0a850352743e584f78321cf7c51417f46f8,ZOOKEEPER-4768: Fix flaky test org.apache.zookeeper.metrics.prometheus.ExportJvmInfoTest#exportInfo (#2087),2023-11-02 12:09:44,萧易客,PrometheusMetricsTestBase.java,PrometheusMetricsBase.java,Not TDD
ceebda9493bd2e406973e1f4a7f77f9e0121ba16,"ZOOKEEPER-2590: exists() should check read ACL permission

ZOOKEEPER-2590:exists() should check read ACL permission
ZOOKEEPER-2590. Skip ACL check if znode is missing
Reviewers: eolivelli
Author: anmolnar
Closes #2093 from anmolnar/ZOOKEEPER-2590",2023-12-04 13:30:16,Andor Molnár,ACLTest.java,ACL.java,Not TDD
315abde35eb827652f91aed06a4de3dacf9a0f07,"ZOOKEEPER-4785: Txn loss due to race condition in Learner.syncWithLeader() during DIFF sync (#2111)

Author: Li Wang <liwang@apple.com>

Co-authored-by: liwang <liwang@apple.com>",2024-01-25 22:22:32,li4wang,DIFFSyncTest.java,DIFFSync.java,Not TDD
315abde35eb827652f91aed06a4de3dacf9a0f07,"ZOOKEEPER-4785: Txn loss due to race condition in Learner.syncWithLeader() during DIFF sync (#2111)

Author: Li Wang <liwang@apple.com>

Co-authored-by: liwang <liwang@apple.com>",2024-01-25 22:22:32,li4wang,QuorumPeerTestBase.java,QuorumPeerBase.java,Not TDD
89a26b0a6b8852b1e6e968e98ca18eb4b1f11560,"ZOOKEEPER-725: Add unit tests for ConfigUtils.getClientConfigStr

Reviewers: maoling
Author: Fabrice-TIERCELIN
Closes #2056 from Fabrice-TIERCELIN/unit-tests",2024-02-05 16:38:10,Fabrice TIERCELIN,ConfigUtilsTest.java,ConfigUtils.java,Not TDD
16abb9cfad03f6b420747a002f0e7de420d474d4,ZOOKEEPER-4236 Java Client SendThread create many unnecessary Login objects (#2128),2024-02-06 11:56:09,Andor Molnár,SaslAuthTest.java,SaslAuth.java,Not TDD
07f5cc6ea59e1a54f3ffac17bde5eb8af5f6491d,"ZOOKEEPER-4792: Use jvm as the prefix for the memory env log.

Reviewers: maoling
Author: horizonzy
Closes #2112 from horizonzy/tune-the-jvm-env-log",2024-02-07 15:35:30,Yan Zhao,CommandsTest.java,Commands.java,Not TDD
e2ea0381f4b41ff05d86d6fbd0ed58a5d9dc9915,"ZOOKEEPER-4779: Fix ZKUtilTest which fails to run on WSL

Reviewers: maoling
Author: muthu90tech
Closes #2099 from muthu90tech/ZOOKEEPER-4779",2024-02-07 17:30:23,Muthuraj Ramalingakumar,ZKUtilTest.java,ZKUtil.java,Not TDD
72e3d9ce9cf1bdabf306eb53223e0953ee40748a,"ZOOKEEPER-4730: Incorrect datadir and logdir size reported from admin and and 4lw dirs command

Reviewers: kezhuw, eolivelli, maoling
Author: li4wang
Closes #2043 from li4wang/ZOOKEEPER-4730",2024-02-08 15:31:43,li4wang,ZooKeeperServerMainTest.java,ZooKeeperServerMain.java,Not TDD
72e3d9ce9cf1bdabf306eb53223e0953ee40748a,"ZOOKEEPER-4730: Incorrect datadir and logdir size reported from admin and and 4lw dirs command

Reviewers: kezhuw, eolivelli, maoling
Author: li4wang
Closes #2043 from li4wang/ZOOKEEPER-4730",2024-02-08 15:31:43,li4wang,ZooKeeperServerTest.java,ZooKeeperServer.java,Mixed
72e3d9ce9cf1bdabf306eb53223e0953ee40748a,"ZOOKEEPER-4730: Incorrect datadir and logdir size reported from admin and and 4lw dirs command

Reviewers: kezhuw, eolivelli, maoling
Author: li4wang
Closes #2043 from li4wang/ZOOKEEPER-4730",2024-02-08 15:31:43,li4wang,FileTxnSnapLogTest.java,FileTxnSnapLog.java,Mixed
72e3d9ce9cf1bdabf306eb53223e0953ee40748a,"ZOOKEEPER-4730: Incorrect datadir and logdir size reported from admin and and 4lw dirs command

Reviewers: kezhuw, eolivelli, maoling
Author: li4wang
Closes #2043 from li4wang/ZOOKEEPER-4730",2024-02-08 15:31:43,li4wang,QuorumPeerMainTest.java,QuorumPeerMain.java,Not TDD
72e3d9ce9cf1bdabf306eb53223e0953ee40748a,"ZOOKEEPER-4730: Incorrect datadir and logdir size reported from admin and and 4lw dirs command

Reviewers: kezhuw, eolivelli, maoling
Author: li4wang
Closes #2043 from li4wang/ZOOKEEPER-4730",2024-02-08 15:31:43,li4wang,QuorumPeerTestBase.java,QuorumPeerBase.java,Not TDD
72e3d9ce9cf1bdabf306eb53223e0953ee40748a,"ZOOKEEPER-4730: Incorrect datadir and logdir size reported from admin and and 4lw dirs command

Reviewers: kezhuw, eolivelli, maoling
Author: li4wang
Closes #2043 from li4wang/ZOOKEEPER-4730",2024-02-08 15:31:43,li4wang,WatchLeakTest.java,WatchLeak.java,Not TDD
72e3d9ce9cf1bdabf306eb53223e0953ee40748a,"ZOOKEEPER-4730: Incorrect datadir and logdir size reported from admin and and 4lw dirs command

Reviewers: kezhuw, eolivelli, maoling
Author: li4wang
Closes #2043 from li4wang/ZOOKEEPER-4730",2024-02-08 15:31:43,li4wang,Zab1_0Test.java,Zab1_0.java,Not TDD
72e3d9ce9cf1bdabf306eb53223e0953ee40748a,"ZOOKEEPER-4730: Incorrect datadir and logdir size reported from admin and and 4lw dirs command

Reviewers: kezhuw, eolivelli, maoling
Author: li4wang
Closes #2043 from li4wang/ZOOKEEPER-4730",2024-02-08 15:31:43,li4wang,NonRecoverableErrorTest.java,NonRecoverableError.java,Not TDD
72e3d9ce9cf1bdabf306eb53223e0953ee40748a,"ZOOKEEPER-4730: Incorrect datadir and logdir size reported from admin and and 4lw dirs command

Reviewers: kezhuw, eolivelli, maoling
Author: li4wang
Closes #2043 from li4wang/ZOOKEEPER-4730",2024-02-08 15:31:43,li4wang,RepeatStartupTest.java,RepeatStartup.java,Not TDD
72e3d9ce9cf1bdabf306eb53223e0953ee40748a,"ZOOKEEPER-4730: Incorrect datadir and logdir size reported from admin and and 4lw dirs command

Reviewers: kezhuw, eolivelli, maoling
Author: li4wang
Closes #2043 from li4wang/ZOOKEEPER-4730",2024-02-08 15:31:43,li4wang,TruncateTest.java,Truncate.java,Not TDD
e10bf869eae8cd205d7a0a43395e4cf14c498587,"ZOOKEEPER-4780: Delegate temp directory creation to Junit in tests.

ZOOKEEPER-4780: Delegate temp directory creation to Junit in tests.
Use Junit @TempDir annotation to manage temp directory for tests.
Use TempDir annotation for few more tests.
Remove unusedimports
There is a test which fails on the CI, but when I reran it local it passes. test=TruncateTest
Revert TruncateTest
Address comments
Make sure the temp directory scope is not affected.
fix for ZKClientConfigTest
Reviewers: ctubbsii, eolivelli
Author: muthu90tech
Closes #2100 from muthu90tech/ZOOKEEPER-4780",2024-02-09 12:11:32,Muthuraj Ramalingakumar,ZKClientConfigTest.java,ZKClientConfig.java,Not TDD
e10bf869eae8cd205d7a0a43395e4cf14c498587,"ZOOKEEPER-4780: Delegate temp directory creation to Junit in tests.

ZOOKEEPER-4780: Delegate temp directory creation to Junit in tests.
Use Junit @TempDir annotation to manage temp directory for tests.
Use TempDir annotation for few more tests.
Remove unusedimports
There is a test which fails on the CI, but when I reran it local it passes. test=TruncateTest
Revert TruncateTest
Address comments
Make sure the temp directory scope is not affected.
fix for ZKClientConfigTest
Reviewers: ctubbsii, eolivelli
Author: muthu90tech
Closes #2100 from muthu90tech/ZOOKEEPER-4780",2024-02-09 12:11:32,Muthuraj Ramalingakumar,BaseX509ParameterizedTestCase.java,BaseX509ParameterizedCase.java,Not TDD
e10bf869eae8cd205d7a0a43395e4cf14c498587,"ZOOKEEPER-4780: Delegate temp directory creation to Junit in tests.

ZOOKEEPER-4780: Delegate temp directory creation to Junit in tests.
Use Junit @TempDir annotation to manage temp directory for tests.
Use TempDir annotation for few more tests.
Remove unusedimports
There is a test which fails on the CI, but when I reran it local it passes. test=TruncateTest
Revert TruncateTest
Address comments
Make sure the temp directory scope is not affected.
fix for ZKClientConfigTest
Reviewers: ctubbsii, eolivelli
Author: muthu90tech
Closes #2100 from muthu90tech/ZOOKEEPER-4780",2024-02-09 12:11:32,Muthuraj Ramalingakumar,FileChangeWatcherTest.java,FileChangeWatcher.java,Not TDD
e10bf869eae8cd205d7a0a43395e4cf14c498587,"ZOOKEEPER-4780: Delegate temp directory creation to Junit in tests.

ZOOKEEPER-4780: Delegate temp directory creation to Junit in tests.
Use Junit @TempDir annotation to manage temp directory for tests.
Use TempDir annotation for few more tests.
Remove unusedimports
There is a test which fails on the CI, but when I reran it local it passes. test=TruncateTest
Revert TruncateTest
Address comments
Make sure the temp directory scope is not affected.
fix for ZKClientConfigTest
Reviewers: ctubbsii, eolivelli
Author: muthu90tech
Closes #2100 from muthu90tech/ZOOKEEPER-4780",2024-02-09 12:11:32,Muthuraj Ramalingakumar,SecretUtilsTest.java,SecretUtils.java,Not TDD
e10bf869eae8cd205d7a0a43395e4cf14c498587,"ZOOKEEPER-4780: Delegate temp directory creation to Junit in tests.

ZOOKEEPER-4780: Delegate temp directory creation to Junit in tests.
Use Junit @TempDir annotation to manage temp directory for tests.
Use TempDir annotation for few more tests.
Remove unusedimports
There is a test which fails on the CI, but when I reran it local it passes. test=TruncateTest
Revert TruncateTest
Address comments
Make sure the temp directory scope is not affected.
fix for ZKClientConfigTest
Reviewers: ctubbsii, eolivelli
Author: muthu90tech
Closes #2100 from muthu90tech/ZOOKEEPER-4780",2024-02-09 12:11:32,Muthuraj Ramalingakumar,CRCTest.java,CRC.java,Not TDD
e10bf869eae8cd205d7a0a43395e4cf14c498587,"ZOOKEEPER-4780: Delegate temp directory creation to Junit in tests.

ZOOKEEPER-4780: Delegate temp directory creation to Junit in tests.
Use Junit @TempDir annotation to manage temp directory for tests.
Use TempDir annotation for few more tests.
Remove unusedimports
There is a test which fails on the CI, but when I reran it local it passes. test=TruncateTest
Revert TruncateTest
Address comments
Make sure the temp directory scope is not affected.
fix for ZKClientConfigTest
Reviewers: ctubbsii, eolivelli
Author: muthu90tech
Closes #2100 from muthu90tech/ZOOKEEPER-4780",2024-02-09 12:11:32,Muthuraj Ramalingakumar,ClientSSLReloadTest.java,ClientSSLReload.java,Not TDD
e10bf869eae8cd205d7a0a43395e4cf14c498587,"ZOOKEEPER-4780: Delegate temp directory creation to Junit in tests.

ZOOKEEPER-4780: Delegate temp directory creation to Junit in tests.
Use Junit @TempDir annotation to manage temp directory for tests.
Use TempDir annotation for few more tests.
Remove unusedimports
There is a test which fails on the CI, but when I reran it local it passes. test=TruncateTest
Revert TruncateTest
Address comments
Make sure the temp directory scope is not affected.
fix for ZKClientConfigTest
Reviewers: ctubbsii, eolivelli
Author: muthu90tech
Closes #2100 from muthu90tech/ZOOKEEPER-4780",2024-02-09 12:11:32,Muthuraj Ramalingakumar,DatadirCleanupManagerTest.java,DatadirCleanupManager.java,Not TDD
e10bf869eae8cd205d7a0a43395e4cf14c498587,"ZOOKEEPER-4780: Delegate temp directory creation to Junit in tests.

ZOOKEEPER-4780: Delegate temp directory creation to Junit in tests.
Use Junit @TempDir annotation to manage temp directory for tests.
Use TempDir annotation for few more tests.
Remove unusedimports
There is a test which fails on the CI, but when I reran it local it passes. test=TruncateTest
Revert TruncateTest
Address comments
Make sure the temp directory scope is not affected.
fix for ZKClientConfigTest
Reviewers: ctubbsii, eolivelli
Author: muthu90tech
Closes #2100 from muthu90tech/ZOOKEEPER-4780",2024-02-09 12:11:32,Muthuraj Ramalingakumar,PrepRequestProcessorTest.java,PrepRequestProcessor.java,Not TDD
e10bf869eae8cd205d7a0a43395e4cf14c498587,"ZOOKEEPER-4780: Delegate temp directory creation to Junit in tests.

ZOOKEEPER-4780: Delegate temp directory creation to Junit in tests.
Use Junit @TempDir annotation to manage temp directory for tests.
Use TempDir annotation for few more tests.
Remove unusedimports
There is a test which fails on the CI, but when I reran it local it passes. test=TruncateTest
Revert TruncateTest
Address comments
Make sure the temp directory scope is not affected.
fix for ZKClientConfigTest
Reviewers: ctubbsii, eolivelli
Author: muthu90tech
Closes #2100 from muthu90tech/ZOOKEEPER-4780",2024-02-09 12:11:32,Muthuraj Ramalingakumar,ZooKeeperServerBeanTest.java,ZooKeeperServerBean.java,Not TDD
e10bf869eae8cd205d7a0a43395e4cf14c498587,"ZOOKEEPER-4780: Delegate temp directory creation to Junit in tests.

ZOOKEEPER-4780: Delegate temp directory creation to Junit in tests.
Use Junit @TempDir annotation to manage temp directory for tests.
Use TempDir annotation for few more tests.
Remove unusedimports
There is a test which fails on the CI, but when I reran it local it passes. test=TruncateTest
Revert TruncateTest
Address comments
Make sure the temp directory scope is not affected.
fix for ZKClientConfigTest
Reviewers: ctubbsii, eolivelli
Author: muthu90tech
Closes #2100 from muthu90tech/ZOOKEEPER-4780",2024-02-09 12:11:32,Muthuraj Ramalingakumar,ZooKeeperServerCreationTest.java,ZooKeeperServerCreation.java,Not TDD
e10bf869eae8cd205d7a0a43395e4cf14c498587,"ZOOKEEPER-4780: Delegate temp directory creation to Junit in tests.

ZOOKEEPER-4780: Delegate temp directory creation to Junit in tests.
Use Junit @TempDir annotation to manage temp directory for tests.
Use TempDir annotation for few more tests.
Remove unusedimports
There is a test which fails on the CI, but when I reran it local it passes. test=TruncateTest
Revert TruncateTest
Address comments
Make sure the temp directory scope is not affected.
fix for ZKClientConfigTest
Reviewers: ctubbsii, eolivelli
Author: muthu90tech
Closes #2100 from muthu90tech/ZOOKEEPER-4780",2024-02-09 12:11:32,Muthuraj Ramalingakumar,JettyAdminServerTest.java,JettyAdminServer.java,Not TDD
e10bf869eae8cd205d7a0a43395e4cf14c498587,"ZOOKEEPER-4780: Delegate temp directory creation to Junit in tests.

ZOOKEEPER-4780: Delegate temp directory creation to Junit in tests.
Use Junit @TempDir annotation to manage temp directory for tests.
Use TempDir annotation for few more tests.
Remove unusedimports
There is a test which fails on the CI, but when I reran it local it passes. test=TruncateTest
Revert TruncateTest
Address comments
Make sure the temp directory scope is not affected.
fix for ZKClientConfigTest
Reviewers: ctubbsii, eolivelli
Author: muthu90tech
Closes #2100 from muthu90tech/ZOOKEEPER-4780",2024-02-09 12:11:32,Muthuraj Ramalingakumar,ControllerConfigTest.java,ControllerConfig.java,Not TDD
e10bf869eae8cd205d7a0a43395e4cf14c498587,"ZOOKEEPER-4780: Delegate temp directory creation to Junit in tests.

ZOOKEEPER-4780: Delegate temp directory creation to Junit in tests.
Use Junit @TempDir annotation to manage temp directory for tests.
Use TempDir annotation for few more tests.
Remove unusedimports
There is a test which fails on the CI, but when I reran it local it passes. test=TruncateTest
Revert TruncateTest
Address comments
Make sure the temp directory scope is not affected.
fix for ZKClientConfigTest
Reviewers: ctubbsii, eolivelli
Author: muthu90tech
Closes #2100 from muthu90tech/ZOOKEEPER-4780",2024-02-09 12:11:32,Muthuraj Ramalingakumar,ControllerTestBase.java,ControllerBase.java,Not TDD
e10bf869eae8cd205d7a0a43395e4cf14c498587,"ZOOKEEPER-4780: Delegate temp directory creation to Junit in tests.

ZOOKEEPER-4780: Delegate temp directory creation to Junit in tests.
Use Junit @TempDir annotation to manage temp directory for tests.
Use TempDir annotation for few more tests.
Remove unusedimports
There is a test which fails on the CI, but when I reran it local it passes. test=TruncateTest
Revert TruncateTest
Address comments
Make sure the temp directory scope is not affected.
fix for ZKClientConfigTest
Reviewers: ctubbsii, eolivelli
Author: muthu90tech
Closes #2100 from muthu90tech/ZOOKEEPER-4780",2024-02-09 12:11:32,Muthuraj Ramalingakumar,EmptySnapshotTest.java,EmptySnapshot.java,Not TDD
e10bf869eae8cd205d7a0a43395e4cf14c498587,"ZOOKEEPER-4780: Delegate temp directory creation to Junit in tests.

ZOOKEEPER-4780: Delegate temp directory creation to Junit in tests.
Use Junit @TempDir annotation to manage temp directory for tests.
Use TempDir annotation for few more tests.
Remove unusedimports
There is a test which fails on the CI, but when I reran it local it passes. test=TruncateTest
Revert TruncateTest
Address comments
Make sure the temp directory scope is not affected.
fix for ZKClientConfigTest
Reviewers: ctubbsii, eolivelli
Author: muthu90tech
Closes #2100 from muthu90tech/ZOOKEEPER-4780",2024-02-09 12:11:32,Muthuraj Ramalingakumar,FileTxnLogTest.java,FileTxnLog.java,Not TDD
