Commit Hash,Commit Message,Commit Date,Author,Commit Type
1848f049e106101293739f6471d3d589c4018e5e,"KAFKA-13710: bring the InvalidTimestampException back for record error (#11853)


Reviewers: Guozhang Wang <guozhang@confluent.io>, Ricardo Brasil <anribrasil@gmail.com>",2022-03-08 14:28:16,Luke Chen,Mixed
fc7133d52d1ad6d8a2c91ce2f3d550bb56de1fb1,"KAFKA-12648: fix bug where thread is re-added to TopologyMetadata when shutting down (#11857)

We used to call TopologyMetadata#maybeNotifyTopologyVersionWaitersAndUpdateThreadsTopologyVersion when a thread was being unregistered/shutting down, to check if any of the futures listening for topology updates had been waiting on this thread and could be completed. Prior to invoking this we make sure to remove the current thread from the TopologyMetadata's threadVersions map, but this thread is actually then re-added in the #maybeNotifyTopologyVersionWaitersAndUpdateThreadsTopologyVersion call.

To fix this, we should break up this method into separate calls for each of its two distinct functions, updating the version and checking for topology update completion. When unregistering a thread, we should only invoke the latter method

Reviewers: Guozhang Wang <guozhang@confluent.io>, Walker Carlson <wcarlson@confluent.io>",2022-03-07 23:59:43,A. Sophie Blee-Goldman,Not TDD
28393be6d7416f51eb51f7fe2b075570b45ef09f,"KAFKA-12879: Revert changes from KAFKA-12339 and instead add retry capability to KafkaBasedLog (#11797)

Fixes the compatibility issue regarding KAFKA-12879 by reverting the changes to the admin client from KAFKA-12339 (#10152) that retry admin client operations, and instead perform the retries within Connect's `KafkaBasedLog` during startup via a new `TopicAdmin.retryEndOffsets(..)` method. This method delegates to the existing `TopicAdmin.endOffsets(...)` method, but will retry on `RetriableException` until the retry timeout elapses.

This change should be backward compatible to the KAFKA-12339 so that when Connect's `KafkaBasedLog` starts up it will retry attempts to read the end offsets for the log's topic. The `KafkaBasedLog` existing thread already has its own retry logic, and this is not changed.

Added more unit tests, and thoroughly tested the new `RetryUtil` used to encapsulate the parameterized retry logic around any supplied function.",2022-03-09 12:39:28,Philip Nee,Mixed
ddcee81043dd892776a36657db3eb1771e7bc017,"KAFKA-12879: Addendum to reduce flakiness of tests (#11871)

This is an addendum to the KAFKA-12879 (#11797) to fix some tests that are somewhat flaky when a build machine is heavily loaded (when the timeouts are too small).

- Add an if check to void sleep(0)
- Increase timeout in the tests",2022-03-09 14:37:48,Philip Nee,Mixed
798275f25401b41af6a9703c117173b687d218ba,"KAFKA-13717: skip coordinator lookup in commitOffsetsAsync if offsets is empty (#11864)

Reviewer: Luke Chen <showuon@gmail.com>, David Jacot <djacot@confluent.io>",2022-03-10 10:52:05,Vincent Jiang,Not TDD
84b41b9d3ad4b45a9137197a304996759e993cde,"KAFKA-13689: Revert AbstractConfig code changes (#11863)

Reviewer: Luke Chen <showuon@gmail.com>",2022-03-10 10:54:10,RivenSun,Mixed
4d5a28973f96492215531520b34737d529d8fd8b,"Revert ""KAFKA-13542: add rebalance reason in Kafka Streams (#11804)"" (#11873)

This reverts commit 2ccc834faa3fffcd5d15d2463aeef3ee6f5cea13.

This reverts commit 2ccc834. We were seeing serious regressions in our state heavy benchmarks. We saw that our state heavy benchmarks were experiencing a really bad regression. The State heavy benchmarks runs with rolling bounces with 10 nodes.

We regularly saw this exception:  java.lang.OutOfMemoryError: Java heap space                                                                                                                                                                                              

I ran through a git bisect and found this commit. We verified that the commit right before did not have the same issues as this one did. I then reverted the problematic commit and ran the benchmarks again on this commit and did not see any more issues. We are still looking into the root cause, but for now since this isn't a critical improvement so we can remove it temporarily.

Reviewers: Bruno Cadonna <cadonna@confluent.io>, Anna Sophie Blee-Goldman <ableegoldman@apache.org>, David Jacot <djacot@confluent.io>, Ismael Juma <ismael@confluent.io>",2022-03-10 13:52:05,Walker Carlson,Mixed
87eb0cf03c879fe77e6e72b490fcf0b9621dd559,"KAFKA-6718: Update SubscriptionInfoData with clientTags (#10802)

adds ClientTags to SubscriptionInfoData

Reviewer: Luke Chen <showuon@gmail.com>, Bruno Cadonna <cadonna@apache.org>",2022-03-11 16:29:05,Levani Kokhreidze,Mixed
63ea5db9ec2e93ded483025649f48565f056242d,"KIP-825: Part 1, add new RocksDBTimeOrderedWindowStore (#11802)

Initial State store implementation for TimedWindow and SlidingWindow.

RocksDBTimeOrderedWindowStore.java contains one RocksDBTimeOrderedSegmentedBytesStore which contains index and base schema.

PrefixedWindowKeySchemas.java implements keyschema for time ordered base store and key ordered index store.

Reviewers: James Hughes, Guozhang Wang <wangguoz@gmail.com>",2022-03-11 17:51:10,Hao Li,Mixed
7f284497cb46366cc266ec6abac4661e6e3a839d,"KAFKA-13438: Replace EasyMock and PowerMock with Mockito in WorkerTest (#11817)


Reviewers: Mickael Maison <mickael.maison@gmail.com>",2022-03-14 13:03:41,Liam Clarke-Hutchinson,Not TDD
76cf7a5793702b55e2cfd98a375f8f1708ff32c3,"KAFKA-7077: Use default producer settings in Connect Worker (#11475)

Reviewers: Luke Chen <showuon@gmail.com>",2022-03-15 11:20:18,Liam Clarke-Hutchinson,Mixed
e8a762eee4f2dbe2564cbb2319e51277ba6b4b3a,"MINOR: set batch-size option into batch.size config in consoleProducer (#11855)

Reviewers: Luke Chen <showuon@gmail.com>",2022-03-15 19:40:11,wangyap,Mixed
03411ca28b21d554d754b3f67a7857afe64f5bef,"KAFKA-13721: asymetric join-winodws should not emit spurious left/outer join results (#11875)

Reviewers:  Sergio Peña <sergio@confluent.io>, Guozhang Wang <guozhang@confluent.io>",2022-03-15 09:37:01,Matthias J. Sax,Mixed
76d287c96771159d9b86dcf2fa193ff69198dd5b,"KAFKA-13727; Preserve txn markers after partial segment cleaning (#11891)

It is possible to clean a segment partially if the offset map is filled before reaching the end of the segment. The highest offset that is reached becomes the new dirty offset after the cleaning completes. The data above this offset is nevertheless copied over to the new partially cleaned segment. Hence we need to ensure that the transaction index reflects aborted transactions from both the cleaned and uncleaned portion of the segment. Prior to this patch, this was not the case. We only collected the aborted transactions from the cleaned portion, which means that the reconstructed index could be incomplete. This can cause the aborted data to become effectively committed. It can also cause the deletion of the abort marker before the corresponding data has been removed (i.e. the aborted transaction becomes hanging).

Reviewers: Jun Rao <junrao@gmail.com>",2022-03-15 12:26:23,Jason Gustafson,Mixed
bda5c34b030207f542c7987a5e0f9bcb23406c18,"MINOR: refactor how ConfigurationControl checks for resource existence (#11835)

ConfigurationControl methods should take a boolean indicating whether the resource is newly
created, rather than taking an existence checker object. The boolean is easier to understand. Also
add a unit test of existing checking failing (and succeeding).

Reviewers: Kirk True <kirk@mustardgrain.com>, José Armando García Sancio <jsancio@users.noreply.github.com>",2022-03-15 12:50:53,Colin Patrick McCabe,Mixed
9e8ace080990a6471ed058edffaafa74984649e4,"KAFKA-13549: Add repartition.purge.interval.ms (#11610)

Implements KIP-811.

Add a new config `repartition.purge.interval.ms` that limits how often data is purged from repartition topics.",2022-03-15 15:55:20,Nick Telford,Mixed
5c1dd493d6f608b566fdad5ab3a896cb13622bce,"Don't generate Uuid with a leading ""-"" (#11901)",2022-03-16 11:54:02,David Arthur,Mixed
b68463c250ec99d86ffacdbd45e58059d0ca51e1,"KAFKA-6718 / Add rack awareness configurations to StreamsConfig (#11837)

This PR is part of KIP-708 and adds rack aware standby task assignment logic.

Rack aware standby task assignment won't be functional until all parts of this KIP gets merged.

Splitting PRs into three smaller PRs to make the review process easier to follow. Overall plan is the following:

⏭️ Rack aware standby task assignment logic #10851
⏭️ Protocol change, add clientTags to SubscriptionInfoData #10802
👉 Add required configurations to StreamsConfig (public API change, at this point we should have full functionality)

This PR implements last point of the above mentioned plan.

Reviewers: Luke Chen <showuon@gmail.com>, Bruno Cadonna <cadonna@apache.org>",2022-03-16 18:02:24,Levani Kokhreidze,Mixed
fbe7fb941173c0907792a8b48e8e9122aabecbd8,"KAFKA-9847: add config to set default store type (KIP-591) (#11705)

Reviewers: Hao Li <hli@confluent.io>, A. Sophie Blee-Goldman <sophie@confluent.io>, Guozhang Wang <wangguoz@gmail.com>, Matthias J. Sax <mjsax@apache.org>",2022-03-17 10:19:42,Luke Chen,Mixed
3dacdc5694da5db283524889d2270695defebbaa,"MINOR: Replace EasyMock with Mockito in connect:file (#11471)


Reviewers: Mickael Maison <mickael.maison@gmail.com>, Ismael Juma <ismael@juma.me.uk>",2022-03-17 17:30:37,dengziming,Not TDD
5cebe12a664d95c6dc5b5aeacd3cee0913ce2c4f,"KAFKA-13509; Support max timestamp in GetOffsetShell (KIP-815) (#11173)

This patch implements KIP-815 as described here: https://cwiki.apache.org/confluence/display/KAFKA/KIP-815%3A++Support+max-timestamp+in+GetOffsetShell.

Reviewers: Luke Chen <showuon@gmail.com>, Justine Olshan <jolshan@confluent.io>, David Jacot <djacot@confluent.io>",2022-03-17 17:53:37,dengziming,Mixed
df963ee0a98c3107093b22c670a6bc8d8f459e05,"MINOR: Fix incorrect log for out-of-order KTable (#11905)

Reviewers: Luke Chen <showuon@gmail.com>",2022-03-18 10:00:03,Ludovic DEHON,Mixed
52621613fd386203773ba93903abd50b46fa093a,"KAFKA-13587; Implement leader recovery for KIP-704 (#11733)

Implementation of the protocol for starting and stopping leader recovery after an unclean leader election. This includes the management of state in the controllers (legacy and KRaft) and propagating this information to the brokers. This change doesn't implement log recovery after an unclean leader election.

Protocol Changes
================

For the topic partition state znode, the new field ""leader_recovery_state"" was added. If the field is missing the value is assumed to be RECOVERED.

ALTER_PARTITION was renamed from ALTER_ISR. The CurrentIsrVersion field was renamed to PartitionEpoch. The new field LeaderRecoveryState was added.

The new field LeaderRecoverState was added to the LEADER_AND_ISR request. The inter broker protocol version is used to determine which version to send to the brokers.

A new tagged field for LeaderRecoveryState was added to both the PartitionRecord and PartitionChangeRecord.

Controller
==========

For both the KRaft and legacy controller the LeaderRecoveryState is set to RECOVERING, if the leader was elected out of the ISR, also known as unclean leader election. The controller sets the state back to RECOVERED after receiving an ALTER_PARTITION request with version 0, or with version 1 and with the LeaderRecoveryState set to RECOVERED.

Both controllers preserve the leader recovery state even if the unclean leader goes offline and comes back online before an RECOVERED ALTER_PARTITION is sent.

The controllers reply with INVALID_REQUEST if the ALTER_PARTITION either:

    1. Attempts to increase the ISR while the partition is still RECOVERING
    2. Attempts to change the leader recovery state to RECOVERING from a RECOVERED state.

Topic Partition Leader
======================

The topic partition leader doesn't implement any log recovery in this change. The topic partition leader immediately marks the partition as RECOVERED and sends that state in the next ALTER_PARTITION request.

Reviewers: Jason Gustafson <jason@confluent.io>",2022-03-18 09:24:11,José Armando García Sancio,Mixed
8d6968e8322d74ebb0fde513113d42bef69fb72b,"KAFKA-13682; KRaft Controller auto preferred leader election (#11893)

Implement auto leader rebalance for KRaft by keeping track of the set of topic partitions which have a leader that is not the preferred replica. If this set is non-empty then schedule a leader balance event for the replica control manager.

When applying PartitionRecords and PartitionChangeRecords to the ReplicationControlManager, if the elected leader is not the preferred replica then remember this topic partition in the set of imbalancedPartitions.

Anytime the quorum controller processes a ControllerWriteEvent it schedules a rebalance operation if the there are no pending rebalance operations, the feature is enabled and there are imbalance partitions.

This KRaft implementation only supports the configurations properties auto.leader.rebalance.enable and leader.imbalance.check.interval.seconds. The configuration property leader.imbalance.per.broker.percentage is not supported and ignored.

Reviewers: Jun Rao <junrao@gmail.com>, David Arthur <mumrah@gmail.com>",2022-03-18 14:30:52,José Armando García Sancio,Mixed
3a8f6b17a6a771d99322c78e8455bbbe4bdc6930,"KAFKA-7540: commit offset sync before close (#11898)

Reviewers: Guozhang Wang <wangguoz@gmail.com>",2022-03-21 16:51:21,Luke Chen,Not TDD
e5eb180a6fa6e1ff3ff2c3d1d67b702ca8c9957b,"MINOR: Pass materialized to the inner KTable instance (#11888)

Reviewers: Luke Chen <showuon@gmail.com>",2022-03-21 17:03:04,Márton Sigmond,Mixed
d449f850e1934680a96780c01ac95bfef52eeac7,"MINOR: show LogRecoveryState in MetadataShell and fix log message

Show the LeaderRecoveryState in MetadataShell.

Fix a case where we were comparing a Byte type with an enum type.

Reviewers: Colin P. McCabe <cmccabe@apache.org>",2022-03-21 14:33:51,dengziming,Mixed
c9c03dd7ef9ff4edf2596e905cabececc72a9e9d,"MINOR: Remove scala KafkaException (#11913)

Use the standard org.apache.kafka.common.KafkaException instead of kafka.common.KafkaException.

Reviewers: Colin P. McCabe <cmccabe@apache.org>, Ismael Juma <ismael@confluent.io>",2022-03-21 14:56:25,dengziming,Mixed
0924fd3f9f75c446310ed1e97b44bbc3f33c6c31,"KAFKA-13152: Replace ""buffered.records.per.partition"" with ""input.buffer.max.bytes"" (#11796)

Implements KIP-770

Reviewers: Guozhang Wang <wangguoz@gmail.com>",2022-03-21 17:16:00,vamossagar12,Mixed
be4ef3df428b9d783710a8779d5eadc80e10e299,"KAFKA-13752: Uuid compare using equals in java (#11912)

This patch fixes a few cases where we use `==` instead of `equals` to compare UUID. The impact of this bug is low because `Uuid.ZERO_UUID` is used by default everywhere.

Reviewers: Justine Olshan <jolshan@confluent.io>, dengziming <dengziming1993@gmail.com>, David Jacot <djacot@confluent.io>",2022-03-22 09:31:46,Xiaobing Fang,Mixed
eddb98df67e792b87719636b33c19b0bc5934ffa,"MINOR: Fix class comparison in `AlterConfigPolicy.RequestMetadata.equals()` (#11900)

This patch fixes a bug in the `AlterConfigPolicy.RequestMetadata.equals` method where we were not comparing the class correctly.

Co-authored-by: David Jacot <djacot@confluent.io>

Reviewers: David Jacot <djacot@confluent.io>",2022-03-22 09:45:04,Idan Kamara,Mixed
b60f4464acaa540de75ef2fc83a911d4ff6a8786,"Revert ""KAFKA-7077: Use default producer settings in Connect Worker (#11475)"" (#11932)

This reverts commit 76cf7a5793702b55e2cfd98a375f8f1708ff32c3.

Connect already allows users to enable idempotent producers for connectors and the Connect workers. Although Kafka producers enabled idempotency by default in 3.0, due to compatibility requirements and the fact that [KIP-318](https://cwiki.apache.org/confluence/display/KAFKA/KIP-318%3A+Make+Kafka+Connect+Source+idempotent) hasn't been explicitly approved, the changes here are reverted. A separate commit will explicitly disable idempotency in producers instantiated by Connect by default until KIP-318 is approved and scheduled for release.",2022-03-22 17:19:29,Konstantine Karantasis,Mixed
a3adf41d8b90d1244232e448b959db3b3f4dc2fe,"[Emit final][4/N] add time ordered store factory (#11892)

Add factory to create time ordered store supplier.

Reviewers: Guozhang Wang <wangguoz@gmail.com>",2022-03-22 20:53:53,Hao Li,Mixed
6ce69021fd1daa7bf39a9796152aff260b633b3a,"KAFKA-13759: Disable idempotence by default in producers instantiated by Connect (#11933)

With AK 3.0, idempotence was enabled by default in Kafka producers. However, if idempotence is enabled, Connect won't be able to communicate via its producers with Kafka brokers older than version 0.11. Perhaps more importantly, for brokers older than version 2.8 the IDEMPOTENT_WRITE ACL is required to be granted to the principal of the Connect worker.

Therefore this commit disables producer idempotence by default to all the producers instantiated by Connect. Users can still choose to enable producer idempotence by explicitly setting the right worker and/or connector properties.

The changes were tested via existing unit, integration and system tests.

Reviewers: Randall Hauch <rhauch@gmail.com>",2022-03-23 15:03:52,Konstantine Karantasis,Mixed
322a065b9055649c713baf43f154052d45cd1588,"KAFKA-13714: Fix cache flush position (#11926)

The caching store layers were passing down writes into lower store layers upon eviction, but not setting the context to the evicted records' context. Instead, the context was from whatever unrelated record was being processed at the time.

Reviewers: Matthias J. Sax <mjsax@apache.org>",2022-03-23 22:09:05,John Roesler,Not TDD
e8f09007e4259d8a6adcba162b0385b66783a7f8,"KAFKA-13672: Race condition in DynamicBrokerConfig (#11920)

Reviewers: David Jacot <djacot@confluent.io>, Luke Chen <showuon@gmail.com>",2022-03-24 11:54:05,Liam Clarke-Hutchinson,Not TDD
01533e3dd7388ca96b9fd3b84260a8df1b2a9d28,"KAFKA-13692: include metadata wait time in total blocked time (#11805)

This patch includes metadata wait time in total blocked time. First, this patch adds a new metric for total producer time spent waiting on metadata, called metadata-wait-time-ms-total. Then, this time is included in the total blocked time computed from StreamsProducer.

Reviewers: Guozhang Wang <wangguoz@gmail.com>",2022-03-24 09:55:26,Rohan,Mixed
ce883892270a02a72e91afbdb1fabdd50d7da474,"KAFKA-13770: Restore compatibility with KafkaBasedLog using older Kafka brokers (#11946)

The `retryEndOffsets(…)` method in `TopicAdmin` recently added (KAFKA-12879, #11797) to allow the `KafkaBasedLog.start()` method to retry any failures reading the last offsets for a topic. However, this introduce a regression when talking to older brokers (0.10.x or earlier).

The `KafkaBasedLog` already had logic that expected an `UnsupportedVersionException` thrown by the admin client when a Kafka API is not available on an older broker, but the new retry logic in `TopicAdmin` did not account for this and wrapped the exception, thereby breaking the `KafkaBasedLog` logic and preventing startup.

The fix is to propagate this `UnsupportedVersionException` from the `TopicAdmin.retryEndOffsets(…)` method. Added a new unit test that first replicated the problem before the fix, and verified the fix corrects the problem.",2022-03-24 21:40:10,Randall Hauch,Mixed
110bccac4af74e04368e13c4e638b0b5bcf4100f,"KAFKA-13600: Kafka Streams - Fall back to most caught up client if no caught up clients exist (#11760)

The task assignor is modified to consider the Streams client with the most caught up states if no Streams client exists that is caught up, i.e., the lag of the states on that client is less than the acceptable recovery lag.  

Unit test for case task assignment where no caught up nodes exist.
Existing unit and integration tests to verify no other behaviour has been changed

Co-authored-by: Bruno Cadonna <cadonna@apache.org>

Reviewer: Bruno Cadonna <cadonna@apache.org>",2022-03-28 16:48:39,Tim Patterson,Mixed
7243facb8d69a7252e6b9556b5eaee13e41bab7f,"MINOR: Fix stream-join metadata (#11952)

#11356 inadvertently changed
the (undefined) header forwarding behavior of stream-stream joins.

This change does not define the behavior, but just restores the prior
undefined behavior for continuity's sake. Defining the header-forwarding
behavior is future work.

Reviewers: Matthias J. Sax <mjsax@apache.org>, Jorge Esteban Quilcate Otoya <quilcate.jorge@gmail.com>",2022-03-28 11:35:43,John Roesler,Not TDD
db2485cb597c6f9cc0787a24b49273e992e8e310,"KAFKA-13767; Fetch from consumers should return immediately when preferred read replica is defined by the leader (#11942)

When a replica selector is configured, the partition leader computes a preferred read replica for any fetch from the consumers. When the preferred read replica is not the leader, the leader returns the preferred read replica with `FetchDataInfo(LogOffsetMetadata.UnknownOffsetMetadata, MemoryRecords.EMPTY)` to the `ReplicaManager`. This causes the fetch to go into in the fetch purgatory because the exit conditions are not met. In turns out that the delayed fetch is not completed until the timeout is reached because the delayed fetch ignores partition with an unknown offset (-1). If the fetch contains only one partition, the fetch is unnecessarily delayed by the timeout time (500ms by default) to only inform the consumer that it has to read from a follower.

This patch fixes the issue by completing the fetch request immediately when a preferred read replica is defined.

Reviewers: David Jacot <djacot@confluent.io>",2022-03-29 10:13:05,bozhao12,Mixed
35ae4f248b34cc60a522bc856a42158e503d20b7,"KAFKA-6718: Add documentation for KIP-708 (#11923)

Adds documentation for KIP-708: Rack awareness for Kafka Streams

Co-authored-by: Bruno Cadonna <cadonna@apache.org>

Reviewers: Luke Chen <showuon@gmail.com>, Bruno Cadonna <cadonna@apache.org>",2022-03-29 14:08:51,Levani Kokhreidze,Mixed
5aed178048dd5a79112274ee5e8a72611d9f0ec2,"KAFKA-13418: Support key updates with TLS 1.3 (#11966)

Key updates with TLS 1.3 trigger code paths similar to renegotiation with TLS 1.2.
Update the read/write paths not to throw an exception in this case (kept the exception
in the `handshake` method).

With the default configuration, key updates happen after 2^37 bytes are encrypted.
There is a security property to adjust this configuration, but the change has to be
done before it is used for the first time and it cannot be changed after that. As such,
it is best done via a system test (filed KAFKA-13779).

To validate the change, I wrote a unit test that forces key updates and manually ran
a producer workload that produced more than 2^37 bytes. Both cases failed without
these changes and pass with them.

Note that Shylaja Kokoori attached a patch with the SslTransportLayer fix and hence
included them as a co-author of this change.

Reviewers: Rajini Sivaram <rajinisivaram@googlemail.com>

Co-authored-by: Shylaja Kokoori",2022-03-29 14:59:38,Ismael Juma,Not TDD
8e205b503a39ba8c798e3ce14cd887b66a88551c,"KAFKA-13719: Fix connector restart cause duplicate tasks (#11869)


Reviewers: Mickael Maison <mickael.maison@gmail.com>, Luke Chen <showuon@gmail.com>, Chris Egerton <fearthecellos@gmail.com>
Co-authored-by: Chris Egerton <fearthecellos@gmail.com>",2022-03-30 14:58:58,sunshujie1990,Mixed
dd62ef2eda571576a222d757beabcd7690dd8c16,"KAFKA-13748: Do not include file stream connectors in Connect's CLASSPATH and plugin.path by default (#11908)

With this change we stop including the non-production grade connectors that are meant to be used for demos and quick starts by default in the CLASSPATH and plugin.path of Connect deployments. The package of these connector will still be shipped with the Apache Kafka distribution and will be available for explicit inclusion. 

The changes have been tested through the system tests and the existing unit and integration tests. 

Reviewers: Mickael Maison <mickael.maison@gmail.com>, Randall Hauch <rhauch@gmail.com>",2022-03-30 13:15:42,Konstantine Karantasis,Mixed
b2cb6caa1e9267c720c00fa367a277ee8509baea,"MINOR: Move `KafkaYammerMetrics` to server-common (#11970)

With major server components like the new quorum controller being moved outside of the `core` module, it is useful to have shared dependencies moved into `server-common`. An example of this is Yammer metrics which server components still rely heavily upon. All server components should have access to the default registry used by the broker so that new metrics can be registered and metric naming conventions should be standardized. This is particularly important in KRaft where we are attempting to recreate identically named metrics in the controller context. This patch takes a step in this direction. It moves `KafkaYammerMetrics` into `server-common` and it implements
standard metric naming utilities there. 

Reviewers: Manikumar Reddy <manikumar.reddy@gmail.com>",2022-03-30 13:59:22,Jason Gustafson,Mixed
1317f3f77a9e1e432e7a81de2dcb88365feeac43,"MINOR: log warning when topology override for cache size is non-zero (#11959)

Since the topology-level cache size config only controls whether we disable the caching layer entirely for that topology, setting it to anything other than 0 has no effect. The actual cache memory is still just split evenly between the threads, and shared by all topologies.

It's possible we'll want to change this in the future, but for now we should make sure to log a warning so that users who do try to set this override to some nonzero value are made aware that it doesn't work like this.

Also includes some minor refactoring plus a fix for an off-by-one error in #11796

Reviewers: Luke Chen <showuon@gmail.com>, Walker Carlson <wcarlson@confluent.io>, Sagar Rao <sagarmeansocean@gmail.com>",2022-03-30 16:24:01,A. Sophie Blee-Goldman,Mixed
669a49063db814b7d7181f0798bd9822bdf5a3d4,"MINOR: Fix an uncompatible bug in GetOffsetShell (#11936)

In KIP-815 we replaced KafkaConsumer with AdminClient in GetOffsetShell. In the previous implementation, partitions were just ignored if there is no offset for them, however, we will print -1 instead now, This PR fix this inconsistency.

Reviewers: David Jacot <djacot@confluent.io>, Luke Chen <showuon@gmail.com>",2022-03-31 10:34:39,dengziming,Mixed
ce7788aadaf989214c70e4df7ec286ed080e8cd1,"KAFKA-13783; Remove reason prefixing in JoinGroupRequest and LeaveGroupRequest (#11971)

KIP-800 introduced a mechanism to pass a reason in the join group request and in the leave group request. A default reason is used unless one is provided by the user. In this case, the custom reason is prefixed by the default one.

When we tried to used this in Kafka Streams, we noted a significant degradation of the performances, see https://github.com/apache/kafka/pull/11873. It is not clear wether the prefixing is the root cause of the issue or not. To be on the safe side, I think that we should remove the prefixing. It does not bring much anyway as we are still able to distinguish a custom reason from the default one on the broker side.

This patch removes prefixing the user provided reasons. So if a the user provides a reason, the reason is used directly. If the reason is empty or null, the default reason is used.

Reviewers: Luke Chen <showuon@gmail.com>, <jeff.kim@confluent.io>, Hao Li <hli@confluent.io>",2022-03-31 14:31:31,David Jacot,Mixed
430f9c99012d1585aa544d4dadf449963296c1fd,"KAFKA-13772: Partitions are not correctly re-partitioned when the fetcher thread pool is resized (#11953)

Partitions are assigned to fetcher threads based on their hash modulo the number of fetcher threads. When we resize the fetcher thread pool, we basically re-distribute all the partitions based on the new fetcher thread pool size. The issue is that the logic that resizes the fetcher thread pool updates the `fetcherThreadMap` while iterating over it. The `Map` does not give any guarantee in this case - especially when the underlying map is re-hashed - and that led to not iterating over all the fetcher threads during the process and thus in leaving some partitions in the wrong fetcher threads.

Reviewers: Luke Chen <showuon@gmail.com>, David Jacot <djacot@confluent.io>",2022-03-31 14:45:59,Yu,Mixed
3c279b63fa862671330b568f5f58df69f9352c35,"fix: make sliding window works without grace period (#kafka-13739) (#11928)

Fix upperbound for sliding window, making it compatible with no grace period (kafka-13739)

Added unit test for early sliding window and ""normal"" sliding window for both events within one time difference (small input) and above window time difference (large input).

Fixing this window interval may slightly change stream behavior but probability to happen is extremely slow and may not have a huge impact on the result given.

Reviewers Leah Thomas <lthomas@confluent.io>, Bill Bejeck <bbejeck@apache.org>",2022-03-31 10:05:53,Bounkong Khamphousone,Mixed
6b2a0bcf8c76e6387f0f5ec13d1a7f00341ba110,"KAFKA-13785: add processor metadata to be committed with offset (#11829)

Part of KIP-825

Reviewers: Matthias J. Sax <matthias@confluent.io>",2022-03-31 09:48:21,Hao Li,Mixed
eefdf9d6a7fd79a21bb9aea2df25ea642062f28c,"KAFKA-12875: Change Log layer segment map mutations to avoid absence of active segment (#11950)

Reviewers: Kowshik Prakasam <kprakasam@confluent.io>, Jun Rao <junrao@gmail.com>",2022-03-31 10:56:07,Yang Yu,Mixed
62ea4c46a9be7388baeaef1c505d3e5798a9066f,"KAFKA-13749: CreateTopics in KRaft must return configs (#11941)

Previously, when in KRaft mode, CreateTopics did not return the active configurations for the
topic(s) it had just created. This PR addresses that gap. We will now return these topic
configuration(s) when the user has DESCRIBE_CONFIGS permission. (In the case where the user does
not have this permission, we will omit the configurations and set TopicErrorCode. We will also omit
the number of partitions and replication factor data as well.)

For historical reasons, we use different names to refer to each topic configuration when it is set
in the broker context, as opposed to the topic context. For example, the topic configuration
""segment.ms"" corresponds to the broker configuration ""log.roll.ms"". Additionally, some broker
configurations have synonyms. For example, the broker configuration ""log.roll.hours"" can be used to
set the log roll time instead of ""log.roll.ms"". In order to track all of this, this PR adds a
table in LogConfig.scala which maps each topic configuration to an ordered list of ConfigSynonym
classes. (This table is then passed to KafkaConfigSchema as a constructor argument.)

Some synonyms require transformations. For example, in order to convert from ""log.roll.hours"" to
""segment.ms"", we must convert hours to milliseconds. (Note that our assumption right now is that
topic configurations do not have synonyms, only broker configurations. If this changes, we will
need to add some logic to handle it.)

This PR makes the 8-argument constructor for ConfigEntry public. We need this in order to make full
use of ConfigEntry outside of the admin namespace. This change is probably inevitable in general
since otherwise we cannot easily test the output from various admin APIs in junit tests outside the
admin package.

Testing:

This PR adds PlaintextAdminIntegrationTest#testCreateTopicsReturnsConfigs. This test validates
some of the configurations that it gets back from the call to CreateTopics, rather than just checking
if it got back a non-empty map like some of the existing tests. In order to test the
configuration override logic, testCreateDeleteTopics now sets up some custom static and dynamic
configurations.

In QuorumTestHarness, we now allow tests to configure what the ID of the controller should be. This
allows us to set dynamic configurations for the controller in testCreateDeleteTopics. We will have
a more complete fix for setting dynamic configuations on the controller later.

This PR changes ConfigurationControlManager so that it is created via a Builder. This will make it
easier to add more parameters to its constructor without having to update every piece of test code
that uses it. It will also make the test code easier to read.

Reviewers: David Arthur <mumrah@gmail.com>",2022-04-01 10:50:25,Colin Patrick McCabe,Mixed
3ceedac79e58a4a457d36d75c1f4c5a5b36af3d2,"KAFKA-13782; Ensure correct partition added to txn after abort on full batch (#11995)

Fixes a regression introduced in https://github.com/apache/kafka/pull/11452. Following [KIP-480](https://cwiki.apache.org/confluence/display/KAFKA/KIP-480%3A+Sticky+Partitioner), the `Partitioner` will receive a callback when a batch has been completed so that it can choose another partition. Because of this, we have to wait until the batch has been successfully appended to the accumulator before adding the partition in `TransactionManager.maybeAddPartition`. This is still safe because the `Sender` cannot dequeue a batch from the accumulator until it has been added to the transaction successfully.

Reviewers: Artem Livshits <84364232+artemlivshits@users.noreply.github.com>, David Jacot <djacot@confluent.io>,  Tom Bentley <tbentley@redhat.com>",2022-04-05 09:48:21,Jason Gustafson,Mixed
